,timer,WCR IN,Welding Current,Welding Voltage,X offset,Z offset,PLUS Integral,MINUS Integral,Standard_Arc_Current,ALL Integral,x up,x ui,z up,z ui,x,y,z,welding on/off polyscope,touch on/off polyscope,ratio_t,get_wcr polyscope,get_touch polyscope,write_welder,peak_vlaue,Arc_percent,set_current,set_voltage,set speed (cpm),set amplitude,set frequency,set x_offset,set z_offset,set rx,set ry
1745306765.3720999,55.736000061035156,0.0,316.0,30.002927780151367,11.397857666015625,0.5845072269439697,310.8676452636719,310.8214416503906,310.0,310.84454345703125,11.397857666015625,0.0,-0.5845072269439697,0.0,321.4980773925781,-15.046150207519531,2.8935353755950928,1.0,0.0,0.9024389982223511,1.0,0.0,1.0,0.0,38.068912506103516,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-42.102210998535156,40.0
1745306765.4744096,55.84000015258789,0.0,318.0,30.0673770904541,11.397857666015625,0.5845072269439697,310.8676452636719,310.8214416503906,310.0,310.84454345703125,11.397857666015625,0.0,-0.5845072269439697,0.0,323.257080078125,-14.282187461853027,2.8780617713928223,1.0,0.0,0.9024389982223511,1.0,0.0,1.0,0.0,60.134857177734375,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-42.102210998535156,40.0
1745306765.5771995,55.944000244140625,0.0,308.0,30.196285247802734,11.397857666015625,0.5845072269439697,310.8676452636719,310.8214416503906,310.0,310.84454345703125,11.397857666015625,0.0,-0.5845072269439697,0.0,325.1059265136719,-13.425749778747559,2.899754285812378,1.0,0.0,0.9024389982223511,1.0,0.0,1.0,50.0,86.0996322631836,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-42.102210998535156,40.0
1745306765.678665,56.040000915527344,0.0,318.0,30.2285099029541,11.226607322692871,0.7869551181793213,310.6666564941406,316.375,310.0,313.5208435058594,11.226607322692871,0.0,-0.7869551181793213,0.0,326.3521728515625,-13.00621509552002,2.894965887069702,1.0,0.0,0.9146341681480408,1.0,0.0,1.0,50.0,3.92409086227417,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-41.63751983642578,40.0
1745306765.7809398,56.14400100708008,0.0,300.0,29.874019622802734,11.226607322692871,0.7869551181793213,310.6666564941406,316.375,310.0,313.5208435058594,11.226607322692871,0.0,-0.7869551181793213,0.0,324.93426513671875,-14.750553131103516,2.861912965774536,1.0,0.0,0.9146341681480408,1.0,0.0,1.0,0.0,45.66581726074219,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-41.63751983642578,40.0
1745306765.8833065,56.24800109863281,0.0,301.0,30.035152435302734,11.226607322692871,0.7869551181793213,310.6666564941406,316.375,310.0,313.5208435058594,11.226607322692871,0.0,-0.7869551181793213,0.0,323.46258544921875,-16.24136734008789,2.890308141708374,1.0,0.0,0.9146341681480408,1.0,0.0,1.0,50.0,93.87533569335938,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-41.63751983642578,40.0
1745306765.9852014,56.34400177001953,0.0,307.0,30.0673770904541,11.226607322692871,0.7869551181793213,310.6666564941406,316.375,310.0,313.5208435058594,11.226607322692871,0.0,-0.7869551181793213,0.0,324.2860412597656,-16.03324317932129,2.9708266258239746,1.0,0.0,0.9146341681480408,1.0,0.0,1.0,0.0,15.622422218322754,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-41.63751983642578,40.0
1745306766.087606,56.448001861572266,0.0,330.0,30.196285247802734,11.226607322692871,0.7869551181793213,310.6666564941406,316.375,310.0,313.5208435058594,11.226607322692871,0.0,-0.7869551181793213,0.0,325.98883056640625,-15.036924362182617,2.939319372177124,1.0,0.0,0.9146341681480408,1.0,0.0,1.0,0.0,37.515724182128906,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-41.63751983642578,40.0
1745306766.1889737,56.54399871826172,0.0,302.0,29.970703125,11.226607322692871,0.7869551181793213,310.6666564941406,316.375,310.0,313.5208435058594,11.226607322692871,0.0,-0.7869551181793213,0.0,327.5754699707031,-14.37299919128418,2.920801877975464,1.0,0.0,0.9146341681480408,1.0,0.0,1.0,0.0,58.769439697265625,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-41.63751983642578,40.0
1745306766.2914116,56.64799880981445,0.0,324.0,29.9062442779541,11.226607322692871,0.7869551181793213,310.6666564941406,316.375,310.0,313.5208435058594,11.226607322692871,0.0,-0.7869551181793213,0.0,329.3863220214844,-13.629046440124512,2.9438085556030273,1.0,0.0,0.9146341681480408,1.0,0.0,1.0,0.0,83.39480590820312,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-41.63751983642578,40.0
1745306766.3937,56.75199890136719,0.0,331.0,30.325193405151367,11.226607322692871,0.7869551181793213,310.6666564941406,316.375,310.0,313.5208435058594,11.226607322692871,0.0,-0.7869551181793213,0.0,330.7937316894531,-13.009918212890625,2.930509090423584,1.0,0.0,0.9268292784690857,1.0,0.0,1.0,50.0,2.506025552749634,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-41.17283248901367,40.0
1745306766.4962888,56.85599899291992,0.0,310.0,29.9062442779541,11.226607322692871,0.7869551181793213,310.6666564941406,316.375,310.0,313.5208435058594,11.226607322692871,0.0,-0.7869551181793213,0.0,329.3769836425781,-14.682816505432129,2.816499710083008,1.0,0.0,0.9268292784690857,1.0,0.0,1.0,0.0,49.077880859375,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-41.17283248901367,40.0
1745306766.598472,56.95199966430664,0.0,325.0,30.0673770904541,11.226607322692871,0.7869551181793213,310.6666564941406,316.375,310.0,313.5208435058594,11.226607322692871,0.0,-0.7869551181793213,0.0,327.9981994628906,-16.138254165649414,2.759626626968384,1.0,0.0,0.9268292784690857,1.0,0.0,1.0,50.0,93.18924713134766,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-41.17283248901367,40.0
1745306766.700615,57.055999755859375,0.0,310.0,30.196285247802734,11.226607322692871,0.7869551181793213,310.6666564941406,316.375,310.0,313.5208435058594,11.226607322692871,0.0,-0.7869551181793213,0.0,328.7716979980469,-15.885062217712402,2.8137731552124023,1.0,0.0,0.9268292784690857,1.0,0.0,1.0,50.0,14.441023826599121,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-41.17283248901367,40.0
1745306766.8033364,57.15999984741211,0.0,319.0,29.938478469848633,11.226607322692871,0.7869551181793213,310.6666564941406,316.375,310.0,313.5208435058594,11.226607322692871,0.0,-0.7869551181793213,0.0,330.4924011230469,-14.858926773071289,2.768737316131592,1.0,0.0,0.9268292784690857,1.0,0.0,1.0,0.0,39.9998664855957,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-41.17283248901367,40.0
1745306766.9051425,57.25600051879883,0.0,327.0,30.1318359375,11.226607322692871,0.7869551181793213,310.6666564941406,316.375,310.0,313.5208435058594,11.226607322692871,0.0,-0.7869551181793213,0.0,332.12811279296875,-14.142668724060059,2.7809009552001953,1.0,0.0,0.9268292784690857,1.0,0.0,1.0,0.0,61.39731979370117,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-41.17283248901367,40.0
1745306767.0070846,57.36000061035156,0.0,312.0,29.970703125,11.226607322692871,0.7869551181793213,310.6666564941406,316.375,310.0,313.5208435058594,11.226607322692871,0.0,-0.7869551181793213,0.0,333.9727478027344,-13.400358200073242,2.7931649684906006,1.0,0.0,0.9268292784690857,1.0,0.0,1.0,0.0,83.29730987548828,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-41.17283248901367,40.0
1745306767.1083539,57.4640007019043,0.0,298.0,29.9062442779541,11.42591381072998,1.3271583318710327,319.19354248046875,312.54998779296875,310.0,315.87176513671875,11.42591381072998,0.0,-1.3271583318710327,0.0,335.2058410644531,-12.974247932434082,2.7562084197998047,1.0,0.0,0.9390243887901306,1.0,0.0,1.0,50.0,2.8565666675567627,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-40.7081413269043,40.0
1745306767.2096252,57.560001373291016,0.0,322.0,30.196285247802734,11.42591381072998,1.3271583318710327,319.19354248046875,312.54998779296875,310.0,315.87176513671875,11.42591381072998,0.0,-1.3271583318710327,0.0,333.92694091796875,-14.59601879119873,2.7448744773864746,1.0,0.0,0.9390243887901306,1.0,0.0,1.0,0.0,46.63856506347656,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-40.7081413269043,40.0
1745306767.3112404,57.66400146484375,0.0,316.0,29.970703125,11.42591381072998,1.3271583318710327,319.19354248046875,312.54998779296875,310.0,315.87176513671875,11.42591381072998,0.0,-1.3271583318710327,0.0,332.4893798828125,-16.172454833984375,2.802976608276367,1.0,0.0,0.9390243887901306,1.0,0.0,1.0,50.0,89.41097259521484,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-40.7081413269043,40.0
1745306767.4131231,57.7599983215332,0.0,324.0,30.035152435302734,11.42591381072998,1.3271583318710327,319.19354248046875,312.54998779296875,310.0,315.87176513671875,11.42591381072998,0.0,-1.3271583318710327,0.0,333.1208190917969,-16.03066062927246,2.874267101287842,1.0,0.0,0.9390243887901306,1.0,0.0,1.0,50.0,11.649640083312988,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-40.7081413269043,40.0
1745306767.5153852,57.86399841308594,0.0,312.0,30.002927780151367,11.42591381072998,1.3271583318710327,319.19354248046875,312.54998779296875,310.0,315.87176513671875,11.42591381072998,0.0,-1.3271583318710327,0.0,334.8374938964844,-14.8796968460083,2.8305726051330566,1.0,0.0,0.9390243887901306,1.0,0.0,1.0,0.0,38.34170913696289,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-40.7081413269043,40.0
1745306767.617684,57.96799850463867,0.0,324.0,29.970703125,11.42591381072998,1.3271583318710327,319.19354248046875,312.54998779296875,310.0,315.87176513671875,11.42591381072998,0.0,-1.3271583318710327,0.0,336.5830993652344,-14.185798645019531,2.818171977996826,1.0,0.0,0.9390243887901306,1.0,0.0,1.0,0.0,59.240074157714844,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-40.7081413269043,40.0
1745306767.720121,58.06399917602539,0.0,330.0,29.9062442779541,11.42591381072998,1.3271583318710327,319.19354248046875,312.54998779296875,310.0,315.87176513671875,11.42591381072998,0.0,-1.3271583318710327,0.0,338.2769470214844,-13.572127342224121,2.8389008045196533,1.0,0.0,0.9390243887901306,1.0,0.0,1.0,0.0,81.0728530883789,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-40.7081413269043,40.0
1745306767.8225834,58.167999267578125,0.0,336.0,30.1318359375,11.42591381072998,1.3271583318710327,319.19354248046875,312.54998779296875,310.0,315.87176513671875,11.42591381072998,0.0,-1.3271583318710327,0.0,339.748046875,-12.877371788024902,2.80019474029541,1.0,0.0,0.9512194991111755,1.0,0.0,1.0,50.0,2.5721535682678223,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-40.24345016479492,40.0
1745306767.9239469,58.27199935913086,0.0,313.0,29.970703125,11.42591381072998,1.3271583318710327,319.19354248046875,312.54998779296875,310.0,315.87176513671875,11.42591381072998,0.0,-1.3271583318710327,0.0,338.5233459472656,-14.687409400939941,2.5684609413146973,1.0,0.0,0.9512194991111755,1.0,0.0,1.0,0.0,40.549373626708984,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-40.24345016479492,40.0
1745306768.025493,58.36800003051758,0.0,320.0,29.938478469848633,11.42591381072998,1.3271583318710327,319.19354248046875,312.54998779296875,310.0,315.87176513671875,11.42591381072998,0.0,-1.3271583318710327,0.0,337.21844482421875,-16.101016998291016,2.385521173477173,1.0,0.0,0.9512194991111755,1.0,0.0,1.0,0.0,81.72999572753906,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-40.24345016479492,40.0
1745306768.1279132,58.47200012207031,0.0,322.0,30.002927780151367,11.42591381072998,1.3271583318710327,319.19354248046875,312.54998779296875,310.0,315.87176513671875,11.42591381072998,0.0,-1.3271583318710327,0.0,337.4396057128906,-16.385610580444336,2.3688488006591797,1.0,0.0,0.9512194991111755,1.0,0.0,1.0,50.0,10.78342056274414,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-40.24345016479492,40.0
1745306768.2295082,58.57600021362305,0.0,325.0,29.938478469848633,11.42591381072998,1.3271583318710327,319.19354248046875,312.54998779296875,310.0,315.87176513671875,11.42591381072998,0.0,-1.3271583318710327,0.0,339.1486511230469,-15.316718101501465,2.3375589847564697,1.0,0.0,0.9512194991111755,1.0,0.0,1.0,0.0,32.67680358886719,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-40.24345016479492,40.0
1745306768.3314383,58.672000885009766,0.0,322.0,29.9062442779541,11.42591381072998,1.3271583318710327,319.19354248046875,312.54998779296875,310.0,315.87176513671875,11.42591381072998,0.0,-1.3271583318710327,0.0,340.8346252441406,-14.643890380859375,2.3278884887695312,1.0,0.0,0.9512194991111755,1.0,0.0,1.0,0.0,55.973453521728516,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-40.24345016479492,40.0
1745306768.4335024,58.7760009765625,0.0,328.0,30.035152435302734,11.42591381072998,1.3271583318710327,319.19354248046875,312.54998779296875,310.0,315.87176513671875,11.42591381072998,0.0,-1.3271583318710327,0.0,342.58489990234375,-13.781990051269531,2.3465566635131836,1.0,0.0,0.9512194991111755,1.0,0.0,1.0,0.0,80.9475326538086,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-40.24345016479492,40.0
1745306768.5357473,58.880001068115234,0.0,333.0,30.164060592651367,11.457085609436035,2.1271584033966064,323.75,321.671875,310.0,322.7109375,11.457085609436035,0.0,-2.1271584033966064,0.0,344.1796569824219,-13.139551162719727,2.3127896785736084,1.0,0.0,0.9634146094322205,1.0,0.0,1.0,50.0,1.0106894969940186,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-39.77876281738281,40.0
1745306768.6378314,58.97600173950195,0.0,319.0,29.970703125,11.457085609436035,2.1271584033966064,323.75,321.671875,310.0,322.7109375,11.457085609436035,0.0,-2.1271584033966064,0.0,343.17498779296875,-14.712481498718262,2.31241774559021,1.0,0.0,0.9634146094322205,1.0,0.0,1.0,0.0,34.61739730834961,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-39.77876281738281,40.0
1745306768.7403424,59.08000183105469,0.0,327.0,29.970703125,11.457085609436035,2.1271584033966064,323.75,321.671875,310.0,322.7109375,11.457085609436035,0.0,-2.1271584033966064,0.0,341.6685791015625,-16.192060470581055,2.360623359680176,1.0,0.0,0.9634146094322205,1.0,0.0,1.0,0.0,84.75060272216797,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-39.77876281738281,40.0
1745306768.8426726,59.183998107910156,0.0,328.0,29.841794967651367,11.457085609436035,2.1271584033966064,323.75,321.671875,310.0,322.7109375,11.457085609436035,0.0,-2.1271584033966064,0.0,341.85504150390625,-16.41868782043457,2.4180774688720703,1.0,0.0,0.9634146094322205,1.0,0.0,1.0,50.0,7.926219463348389,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-39.77876281738281,40.0
1745306768.944992,59.279998779296875,0.0,350.0,29.970703125,11.457085609436035,2.1271584033966064,323.75,321.671875,310.0,322.7109375,11.457085609436035,0.0,-2.1271584033966064,0.0,343.43560791015625,-15.55086612701416,2.3854727745056152,1.0,0.0,0.9634146094322205,1.0,0.0,1.0,0.0,30.305681228637695,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-39.77876281738281,40.0
1745306769.0474982,59.38399887084961,0.0,327.0,29.9062442779541,11.457085609436035,2.1271584033966064,323.75,321.671875,310.0,322.7109375,11.457085609436035,0.0,-2.1271584033966064,0.0,345.26513671875,-14.61430835723877,2.389493227005005,1.0,0.0,0.9634146094322205,1.0,0.0,1.0,0.0,57.3792839050293,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-39.77876281738281,40.0
1745306769.149362,59.487998962402344,0.0,325.0,29.841794967651367,11.457085609436035,2.1271584033966064,323.75,321.671875,310.0,322.7109375,11.457085609436035,0.0,-2.1271584033966064,0.0,347.027099609375,-13.825789451599121,2.3946542739868164,1.0,0.0,0.9634146094322205,1.0,0.0,1.0,0.0,79.25872039794922,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-39.77876281738281,40.0
1745306769.251387,59.58399963378906,0.0,321.0,29.9062442779541,11.457085609436035,2.1271584033966064,323.75,321.671875,310.0,322.7109375,11.457085609436035,0.0,-2.1271584033966064,0.0,348.6071472167969,-13.129716873168945,2.3844478130340576,1.0,0.0,0.9634146094322205,1.0,0.0,1.0,50.0,100.76875305175781,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-39.77876281738281,40.0
1745306769.3524532,59.6879997253418,0.0,326.0,30.0673770904541,11.457085609436035,2.1271584033966064,323.75,321.671875,310.0,322.7109375,11.457085609436035,0.0,-2.1271584033966064,0.0,347.68597412109375,-14.672622680664062,2.0463547706604004,1.0,0.0,0.9756097793579102,1.0,0.0,1.0,0.0,37.53342819213867,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-39.31407165527344,40.0
1745306769.4542365,59.784000396728516,0.0,321.0,30.035152435302734,11.457085609436035,2.1271584033966064,323.75,321.671875,310.0,322.7109375,11.457085609436035,0.0,-2.1271584033966064,0.0,346.2444152832031,-16.0561580657959,1.7567509412765503,1.0,0.0,0.9756097793579102,1.0,0.0,1.0,0.0,79.99857330322266,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-39.31407165527344,40.0
1745306769.5568087,59.88800048828125,0.0,324.0,29.938478469848633,11.457085609436035,2.1271584033966064,323.75,321.671875,310.0,322.7109375,11.457085609436035,0.0,-2.1271584033966064,0.0,345.8125,-16.700529098510742,1.6273728609085083,1.0,0.0,0.9756097793579102,1.0,0.0,1.0,50.0,1.9276865720748901,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-39.31407165527344,40.0
1745306769.6590245,59.992000579833984,0.0,328.0,29.970703125,11.457085609436035,2.1271584033966064,323.75,321.671875,310.0,322.7109375,11.457085609436035,0.0,-2.1271584033966064,0.0,347.80694580078125,-15.695866584777832,1.6537771224975586,1.0,0.0,0.9756097793579102,1.0,0.0,1.0,0.0,31.10310173034668,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-39.31407165527344,40.0
1745306769.7605667,60.0880012512207,0.0,326.0,30.1318359375,11.457085609436035,2.1271584033966064,323.75,321.671875,310.0,322.7109375,11.457085609436035,0.0,-2.1271584033966064,0.0,349.5340270996094,-14.849740982055664,1.6371629238128662,1.0,0.0,0.9756097793579102,1.0,0.0,1.0,0.0,54.38948440551758,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-39.31407165527344,40.0
1745306769.8624766,60.19200134277344,0.0,330.0,30.002927780151367,11.457085609436035,2.1271584033966064,323.75,321.671875,310.0,322.7109375,11.457085609436035,0.0,-2.1271584033966064,0.0,351.28387451171875,-14.073935508728027,1.6503385305404663,1.0,0.0,0.9756097793579102,1.0,0.0,1.0,0.0,75.81310272216797,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-39.31407165527344,40.0
1745306769.9652977,60.29600143432617,0.0,336.0,29.841794967651367,11.457085609436035,2.1271584033966064,323.75,321.671875,310.0,322.7109375,11.457085609436035,0.0,-2.1271584033966064,0.0,353.0626525878906,-13.299884796142578,1.6513863801956177,1.0,0.0,0.9756097793579102,1.0,0.0,1.0,50.0,101.05488586425781,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-39.31407165527344,40.0
1745306770.0672197,60.400001525878906,0.0,338.0,30.2285099029541,11.46258544921875,2.9271583557128906,327.0,326.6333312988281,310.0,326.8166809082031,11.46258544921875,0.0,-2.9271583557128906,0.0,352.1397705078125,-14.602068901062012,1.5793814659118652,1.0,0.0,0.9878048896789551,1.0,0.0,1.0,0.0,32.64228057861328,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-38.84938049316406,40.0
1745306770.1694417,60.49599838256836,0.0,325.0,30.002927780151367,11.46258544921875,2.9271583557128906,327.0,326.6333312988281,310.0,326.8166809082031,11.46258544921875,0.0,-2.9271583557128906,0.0,350.7121887207031,-16.034481048583984,1.6291290521621704,1.0,0.0,0.9878048896789551,1.0,0.0,1.0,0.0,76.30683898925781,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-38.84938049316406,40.0
1745306770.2711263,60.599998474121094,0.0,331.0,30.035152435302734,11.46258544921875,2.9271583557128906,327.0,326.6333312988281,310.0,326.8166809082031,11.46258544921875,0.0,-2.9271583557128906,0.0,350.2791748046875,-16.652145385742188,1.6675450801849365,1.0,0.0,0.9878048896789551,1.0,0.0,1.0,50.0,5.377936840057373,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-38.84938049316406,40.0
1745306770.3737664,60.70399856567383,0.0,325.0,29.970703125,11.46258544921875,2.9271583557128906,327.0,326.6333312988281,310.0,326.8166809082031,11.46258544921875,0.0,-2.9271583557128906,0.0,352.2577209472656,-15.698958396911621,1.6979954242706299,1.0,0.0,0.9878048896789551,1.0,0.0,1.0,0.0,29.98092269897461,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-38.84938049316406,40.0
1745306770.4759836,60.79999923706055,0.0,332.0,30.0673770904541,11.46258544921875,2.9271583557128906,327.0,326.6333312988281,310.0,326.8166809082031,11.46258544921875,0.0,-2.9271583557128906,0.0,353.9993896484375,-14.902929306030273,1.682051658630371,1.0,0.0,0.9878048896789551,1.0,0.0,1.0,0.0,52.4799690246582,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-38.84938049316406,40.0
1745306770.578584,60.90399932861328,0.0,331.0,30.0673770904541,11.46258544921875,2.9271583557128906,327.0,326.6333312988281,310.0,326.8166809082031,11.46258544921875,0.0,-2.9271583557128906,0.0,355.7303466796875,-14.112878799438477,1.6994719505310059,1.0,0.0,0.9878048896789551,1.0,0.0,1.0,0.0,77.55682373046875,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-38.84938049316406,40.0
1745306770.6807394,61.007999420166016,0.0,326.0,30.0673770904541,11.46258544921875,2.9271583557128906,327.0,326.6333312988281,310.0,326.8166809082031,11.46258544921875,0.0,-2.9271583557128906,0.0,357.5025329589844,-13.311542510986328,1.704068660736084,1.0,0.0,0.9878048896789551,1.0,0.0,1.0,50.0,99.3694076538086,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-38.84938049316406,40.0
1745306770.7833319,61.104000091552734,0.0,324.0,30.0673770904541,11.46258544921875,2.9271583557128906,327.0,326.6333312988281,310.0,326.8166809082031,11.46258544921875,0.0,-2.9271583557128906,0.0,356.64764404296875,-14.490092277526855,1.371611475944519,1.0,0.0,1.0,1.0,0.0,1.0,0.0,27.97041893005371,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-38.38469314575195,40.0
1745306770.8856435,61.20800018310547,0.0,314.0,29.970703125,11.46258544921875,2.9271583557128906,327.0,326.6333312988281,310.0,326.8166809082031,11.46258544921875,0.0,-2.9271583557128906,0.0,355.2841796875,-16.063011169433594,1.0581626892089844,1.0,0.0,1.0,1.0,0.0,1.0,0.0,77.11493682861328,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-38.38469314575195,40.0
1745306770.9887006,61.3120002746582,0.0,330.0,30.1318359375,11.46258544921875,2.9271583557128906,327.0,326.6333312988281,310.0,326.8166809082031,11.46258544921875,0.0,-2.9271583557128906,0.0,354.3169860839844,-16.853670120239258,0.8908076286315918,1.0,0.0,1.0,1.0,0.0,1.0,50.0,104.23248291015625,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-38.38469314575195,40.0
1745306771.0915794,61.41600036621094,0.0,320.0,30.164060592651367,11.46258544921875,2.9271583557128906,327.0,326.6333312988281,310.0,326.8166809082031,11.46258544921875,0.0,-2.9271583557128906,0.0,354.46148681640625,-16.86730194091797,0.927769660949707,1.0,0.0,1.0,1.0,0.0,1.0,50.0,101.79552459716797,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-38.38469314575195,40.0
1745306771.194115,61.512001037597656,0.0,322.0,30.260744094848633,11.46258544921875,2.9271583557128906,327.0,326.6333312988281,310.0,326.8166809082031,11.46258544921875,0.0,-2.9271583557128906,0.0,354.41632080078125,-16.82758140563965,0.9329184293746948,1.0,0.0,1.0,1.0,0.0,1.0,50.0,101.76793670654297,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-38.38469314575195,40.0
1745306771.2964013,61.61600112915039,0.0,316.0,30.0673770904541,11.46258544921875,2.9271583557128906,327.0,326.6333312988281,310.0,326.8166809082031,11.46258544921875,0.0,-2.9271583557128906,0.0,354.4174499511719,-16.80232048034668,0.9305706024169922,1.0,0.0,1.0,1.0,0.0,1.0,50.0,100.87527465820312,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-38.38469314575195,40.0
1745306771.3984072,61.720001220703125,0.0,306.0,30.0673770904541,11.46258544921875,2.9271583557128906,327.0,326.6333312988281,310.0,326.8166809082031,11.46258544921875,0.0,-2.9271583557128906,0.0,354.42864990234375,-16.752544403076172,0.9204883575439453,1.0,0.0,1.0,1.0,0.0,1.0,50.0,100.44982147216797,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-38.38469314575195,40.0
1745306771.5004785,61.816001892089844,0.0,328.0,30.099611282348633,11.46258544921875,2.9271583557128906,327.0,326.6333312988281,310.0,326.8166809082031,11.46258544921875,0.0,-2.9271583557128906,0.0,354.4441223144531,-16.781299591064453,0.9145792126655579,1.0,0.0,1.0,1.0,0.0,1.0,50.0,100.70865631103516,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-38.38469314575195,40.0
1745306771.6024814,61.91999816894531,0.0,320.0,30.099611282348633,11.46258544921875,2.9271583557128906,327.0,326.6333312988281,310.0,326.8166809082031,11.46258544921875,0.0,-2.9271583557128906,0.0,354.44061279296875,-16.81058692932129,0.9075808525085449,1.0,0.0,1.0,1.0,0.0,1.0,50.0,100.65736389160156,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-38.38469314575195,40.0
1745306771.7048965,62.02399826049805,0.0,320.0,29.9062442779541,11.46258544921875,2.9271583557128906,327.0,326.6333312988281,310.0,326.8166809082031,11.46258544921875,0.0,-2.9271583557128906,0.0,354.4827575683594,-16.791696548461914,0.9075886607170105,1.0,0.0,1.0,1.0,0.0,1.0,50.0,100.36189270019531,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-38.38469314575195,40.0
1745306771.807087,62.119998931884766,0.0,315.0,30.035152435302734,11.46258544921875,2.9271583557128906,327.0,326.6333312988281,310.0,326.8166809082031,11.46258544921875,0.0,-2.9271583557128906,0.0,354.49114990234375,-16.780662536621094,0.9201918244361877,1.0,0.0,1.0,1.0,0.0,1.0,50.0,100.02335357666016,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-38.38469314575195,40.0
